,Unnamed: 0,PMISYR,SYSTEM,PAVTYP,CONYR,PMIS_LENGTH,LANE_MILES,PCI_2,IRI_INDX,CRACK_INDX,IRI,FRICT,FAULTAV,RUT,CRACK_RATIO,T_INDX,ACRACKH,ACRACKM,ACRACKL,TCRACKH,TCRACKM,TCRACKL,LCRACKH,LCRACKM,LCRACKL,LCRACKWH,LCRACKWM,LCRACKWL,DCRACKH,DCRACKM,DCRACKL,JTSPALLH,JTSPALLM,JTSPALL_LONG,JTSPALL_TRANS,PATCHAB,PATCHAG,PATCHES,AADT,TRUCKS,LANES,SPEED,SURFACE_TYPE,PAVTHICK,TACCDPTH,TPCCDPTH,BASEDPTH,TREATMENT,crash_count
1175,1218,2022,3,3,1951.0,0.59,1.18,66.0,57.0,70.0,126.06,50.4401533018868,0.007,0.12,29.84,56.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,6.0,347.0,27.3978533461758,41.0,1874.0,61.51489311706678,279.90047538169455,1118.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,99.0,28.0,10.0,2911.0,612.0,2.0,35.0,65,11.0,3.0,8.0,8.058262907272029,AC,23
1176,1219,2022,3,4,2003.0,1.74,3.48,73.0,74.0,66.0,88.58,51.0,0.028624020087217296,0.08,33.79,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,539.0,27.3978533461758,8.0,576.0,61.51489311706678,41.0,3988.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,2370.0,164.0,2.0,55.0,69,11.0,11.0,9.186688249960618,8.058262907272029,AC,12
1177,1220,2022,3,3,1929.0,5.84,11.67,69.0,71.0,65.0,96.67,55.0,0.028624020087217296,0.12,35.18,30.0,58.31092601102941,32.0,20.0,6.0046654608463035,19.0,535.0,1.0,202.0,875.0,61.51489311706678,875.0,3201.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,65.0,17.0,2.0,2480.0,164.0,2.0,55.0,69,15.5,9.0,7.0,8.058262907272029,AC,30
1178,1221,2022,3,3,1929.0,4.84,9.68,77.0,76.0,76.0,84.42,55.0,0.028624020087217296,0.09,24.02,42.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,4.0,462.0,27.3978533461758,11.0,84.0,61.51489311706678,35.0,2788.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,14.0,15.0,13.521466712279867,2558.0,164.0,2.0,55.0,65,13.5,7.0,7.0,8.058262907272029,AC,37
1179,1222,2022,3,3,1923.0,2.99,5.98,76.0,72.0,78.0,93.28,57.0,0.001,0.1,22.41,44.0,58.31092601102941,613.62939906637,7.0,6.0046654608463035,5.0,445.0,27.3978533461758,237.30891516107968,101.0,61.51489311706678,279.90047538169455,2233.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,2620.0,164.0,2.0,55.0,65,16.5,9.0,8.0,8.058262907272029,AC,32
1180,1223,2022,3,1,2005.0,1.47,4.59,71.0,60.0,86.0,120.64,58.0,0.0425,0.14,13.87,77.0,58.31092601102941,613.62939906637,104.0,6.0046654608463035,2.0,52.0,8.0,237.30891516107968,360.0,8.0,279.90047538169455,405.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,1.0,5.0,,9.0,38.0,392.6735188891561,1.0,5055.0,249.0,2.0,55.0,71,9.0,7.564214440483373,9.0,6.0,AC,99
1181,1224,2022,3,1,2005.0,0.22,1.08,75.0,64.0,92.0,111.34,50.4401533018868,0.044,0.04,7.98,97.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,6.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,13.0,36.0,,28.0,924.8565434619634,392.6735188891561,13.521466712279867,8800.0,380.0,5.0,30.0,71,9.0,7.564214440483373,9.0,6.0,AC,8
1182,1225,2022,3,1,2019.0,0.93,4.65,78.0,59.0,99.0,122.05,50.4401533018868,0.034,0.09,0.67,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,1.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,314.0,18.0,9600.0,380.0,5.0,30.0,65,10.0,7.564214440483373,10.0,12.0,PC,243
1183,1226,2022,3,1,2019.0,0.05,0.27,40.0,16.0,65.0,218.1,50.4401533018868,0.076,0.16,34.64,90.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,25.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,60.0,924.8565434619634,392.6735188891561,13.521466712279867,12850.0,380.0,6.0,30.0,74,10.0,7.564214440483373,10.0,12.0,PC,43
1184,1227,2022,3,1,2001.0,1.17,3.3,68.0,63.0,75.0,114.1,44.0,0.0415,0.11,24.97,91.0,58.31092601102941,613.62939906637,978.3758490629483,1.0,9.0,6.0,5.0,237.30891516107968,9.0,61.51489311706678,279.90047538169455,62.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,6.0,9.0,,11.0,120.0,287.0,17.0,16333.0,332.0,2.0,55.0,74,9.5,7.564214440483373,10.0,6.0,PC,145
1185,1228,2022,3,1,2001.0,1.37,3.04,75.0,69.0,87.0,100.57,42.0,0.0425,0.07,13.36,96.0,58.31092601102941,613.62939906637,978.3758490629483,2.0,1.0,4.0,27.3978533461758,237.30891516107968,7.0,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,9.0,3.0,,27.0,924.8565434619634,58.0,4.0,8600.0,498.0,2.0,55.0,74,9.5,7.564214440483373,10.0,6.0,PC,165
1186,1229,2022,2,3,2011.0,0.79,1.0,81.0,81.0,82.0,74.87,50.0,0.028624020087217296,0.09,17.81,84.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,8.0,117.0,27.3978533461758,51.0,2498.0,61.51489311706678,279.90047538169455,44.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,1.4567772264298773,2.3502219900757377,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,6200.0,1406.0,1.0,45.0,65,16.0,5.0,11.0,12.0,AC,21
1187,1230,2022,2,3,1983.0,4.97,11.27,68.0,73.0,59.0,90.93,50.0,0.0015,0.11,41.17,45.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,16.0,418.0,7.0,400.0,4701.0,61.51489311706678,33.0,2746.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,1.0,224.0,51.0,4.0,14845.0,3204.0,2.0,65.0,61,14.5,5.0,10.0,4.0,AC,303
1188,1231,2022,2,3,1983.0,4.45,9.38,70.0,83.0,56.0,70.07,53.0,0.028624020087217296,0.12,44.07,37.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,10.0,494.0,27.3978533461758,105.0,5094.0,61.51489311706678,63.0,3456.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,267.0,86.0,5.0,9800.0,2812.0,2.0,65.0,61,14.5,5.0,10.0,4.0,AC,192
1189,1232,2022,2,3,1983.0,2.79,5.58,86.0,87.0,91.0,60.83,56.0,0.028624020087217296,0.12,8.62,71.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,29.0,193.0,27.3978533461758,9.0,206.0,61.51489311706678,279.90047538169455,29.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,95.0,249.0,4.0,9050.0,2812.0,2.0,65.0,65,14.5,5.0,10.0,4.0,AC,108
1190,1233,2022,2,3,1982.0,3.27,6.7,84.0,86.0,87.0,63.69,55.0,0.028624020087217296,0.11,13.45,59.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,32.0,279.0,27.3978533461758,38.0,734.4432053040512,61.51489311706678,68.0,855.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,124.0,47.0,2.0,7100.0,2483.0,2.0,65.0,65,17.5,8.0,10.0,4.0,AC,133
1191,1234,2022,2,3,1975.0,3.08,6.49,67.0,61.0,72.0,118.65,52.0,0.0065,0.14,28.07,37.0,58.31092601102941,613.62939906637,45.0,1.0,84.0,375.0,27.3978533461758,128.0,739.0,14.0,158.0,1758.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,412.0,22.0,6.0,4887.0,2378.0,2.0,65.0,65,12.5,4.0,9.0,4.0,AC,177
1192,1235,2022,2,1,1996.0,7.27,15.06,79.0,76.0,84.0,85.54,53.0,0.0275,0.09,16.49,86.0,58.31092601102941,613.62939906637,978.3758490629483,8.0,8.0,8.0,15.0,6.0,4.0,37.0,12.0,15.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,1.0,,2.0,185.0,98.0,1.0,5008.0,2019.0,2.0,65.0,74,10.0,7.564214440483373,10.0,10.0,PC,195
1193,1236,2022,2,1,1996.0,5.39,11.26,79.0,79.0,79.0,78.81,61.0,0.0255,0.09,21.26,89.0,58.31092601102941,613.62939906637,978.3758490629483,6.0,7.0,6.0,27.0,8.0,8.0,92.0,51.0,24.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,2.0,,2.0,679.0,2.0,1.0,4478.0,1692.0,2.0,65.0,74,10.0,7.564214440483373,10.0,10.0,PC,125
1194,1237,2022,2,1,1996.0,2.15,4.55,73.0,66.0,74.0,106.28,55.0,0.02,0.1,25.65,33.0,58.31092601102941,613.62939906637,978.3758490629483,11.0,46.0,71.0,7.0,99.0,166.0,76.0,48.0,109.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,1.0,8.805025834638132,,3.0,192.0,369.0,4.0,4625.0,1748.0,2.0,65.0,74,10.0,7.564214440483373,10.0,10.0,PC,49
1195,1238,2022,2,1,1999.0,3.36,7.66,72.0,66.0,72.0,107.25,54.0,0.0155,0.19,28.35,6.0,58.31092601102941,16.0,25.0,1.0,49.0,151.0,30.0,60.0,65.0,91.0,222.0,1511.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,5.0,4.0,,14.0,214.0,354.0,11.0,4300.0,1732.0,2.0,65.0,74,10.0,7.564214440483373,10.0,10.0,PC,62
1196,1239,2022,1,3A,1965.0,2.55,5.16,89.0,89.0,97.0,57.13,40.0,0.028624020087217296,0.12,3.35,91.0,58.31092601102941,19.0,978.3758490629483,6.0046654608463035,3.0,68.0,27.3978533461758,95.0,103.0,61.51489311706678,279.90047538169455,106.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,74.0,392.6735188891561,1.0,22225.0,9323.0,2.0,70.0,65,22.5,13.0,10.0,4.0,AC,337
1197,1240,2022,1,3A,1965.0,5.96,11.98,91.0,87.0,98.0,61.37,43.0,0.0085,0.06,2.1,97.0,58.31092601102941,613.62939906637,978.3758490629483,1.0,2.0,16.0,27.3978533461758,237.30891516107968,1.0,61.51489311706678,279.90047538169455,6.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,13.0,13.521466712279867,18566.0,8431.0,2.0,70.0,65,18.5,9.0,10.0,4.0,AC,729
1198,1241,2022,1,3A,1988.0,0.97,2.17,94.0,92.0,99.0,48.68,43.0,0.001,0.07,1.48,94.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,46.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,16000.0,7926.0,2.0,65.0,65,16.5,5.0,12.0,9.0,AC,148
1199,1242,2022,1,3A,1983.0,3.95,8.42,93.0,93.0,99.0,47.65,43.0,0.028624020087217296,0.08,1.34,96.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,1.0,29.0,27.3978533461758,237.30891516107968,1.0,61.51489311706678,279.90047538169455,1.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,27.0,49.0,1.0,14425.0,7243.0,2.0,70.0,65,15.0,5.0,10.0,6.0,AC,296
1200,1243,2022,1,3A,1983.0,0.46,1.11,89.0,88.0,92.0,58.16,42.0,0.028624020087217296,0.07,7.59,74.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,13.0,191.0,27.3978533461758,237.30891516107968,302.0,61.51489311706678,279.90047538169455,40.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,14983.0,7254.0,2.0,70.0,65,14.0,4.0,10.0,6.0,PC,27
1201,1244,2022,1,1,1988.0,0.79,1.58,70.0,86.0,59.0,62.47,38.0,0.046,0.09,41.42,98.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,2.0,1.0,27.3978533461758,237.30891516107968,15.0,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,4.0,178.0,712.0,14.0,15200.0,7316.0,2.0,70.0,74,11.5,7.564214440483373,12.0,9.0,PC,39
1202,1245,2022,1,1,1988.0,3.56,7.47,70.0,88.0,53.0,59.0,39.0,0.036,0.06,46.79,97.0,58.31092601102941,613.62939906637,978.3758490629483,1.0,1.0,5.0,4.0,237.30891516107968,1.0,61.51489311706678,2.0,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,2.0,2.0,,4.0,88.0,465.0,20.0,15200.0,7316.0,2.0,70.0,74,11.5,7.564214440483373,12.0,9.0,PC,304
1203,1246,2022,1,3A,1985.0,4.55,9.82,86.0,90.0,91.0,53.78,59.0,0.0005,0.16,9.22,67.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,262.0,27.3978533461758,237.30891516107968,117.0,61.51489311706678,279.90047538169455,2.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,57.0,13.521466712279867,13800.0,7197.0,2.0,70.0,65,16.0,6.0,10.0,8.0,MS,330
1204,1247,2022,1,3A,1985.0,4.57,9.49,87.0,93.0,91.0,47.6,59.0,0.028624020087217296,0.14,9.5,68.0,58.31092601102941,613.62939906637,1.0,6.0046654608463035,39.01829500234082,261.0,27.3978533461758,237.30891516107968,39.0,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,16.0,13.521466712279867,13278.0,7198.0,2.0,70.0,65,16.0,6.0,10.0,8.0,MS,209
1205,1248,2022,3,4,1980.0,2.36,4.72,65.0,72.0,60.0,94.78,56.0,0.028624020087217296,0.19,39.67,70.86870317179512,58.31092601102941,320.0,6737.0,6.0046654608463035,167.0,299.0,27.3978533461758,976.0,1022.0,61.51489311706678,489.0,678.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,800.0,173.0,2.0,55.0,69,19.0,19.0,9.186688249960618,8.058262907272029,AC,14
1206,1249,2022,3,4,1980.0,5.71,11.43,60.0,72.0,51.0,94.34,61.0,0.028624020087217296,0.22,49.07,70.86870317179512,58.31092601102941,527.0,8659.0,6.0046654608463035,251.0,267.0,27.3978533461758,1756.0,684.0,61.51489311706678,689.0,411.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,49.0,392.6735188891561,1.0,800.0,173.0,2.0,55.0,69,19.0,19.0,9.186688249960618,8.058262907272029,AC,43
1207,1250,2022,3,4,1980.0,1.49,2.98,61.0,70.0,53.0,99.4,62.0,0.028624020087217296,0.19,47.06,70.86870317179512,58.31092601102941,648.0,10466.0,6.0046654608463035,170.0,246.0,27.3978533461758,1229.0,1248.0,61.51489311706678,452.0,378.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,800.0,173.0,2.0,55.0,69,19.0,19.0,9.186688249960618,8.058262907272029,AC,2
1208,1251,2022,3,3,1939.0,11.31,22.63,59.0,66.0,58.0,108.11,49.0,0.028624020087217296,0.23,42.23,35.0,58.31092601102941,613.62939906637,57.0,6.0046654608463035,2.0,520.0,27.3978533461758,6.0,2360.0,61.51489311706678,2.0,3792.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,44.0,46.0,1.0,1946.0,187.0,2.0,55.0,65,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,SS,90
1209,1252,2022,3,1,1978.0,1.17,4.66,13.0,5.0,27.0,242.74,46.0,0.1315,0.14,73.25,59.0,58.31092601102941,613.62939906637,978.3758490629483,12.0,38.0,16.0,143.0,400.0,297.0,372.0,582.0,255.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,23.0,18.0,,72.0,3219.0,962.0,75.0,5988.0,414.0,4.0,35.0,74,8.0,7.564214440483373,8.0,8.058262907272029,PC,146
1210,1253,2022,3,1,1976.0,0.39,0.87,26.0,11.0,55.0,229.76,39.0,0.1575,0.08,44.99,42.0,58.31092601102941,613.62939906637,978.3758490629483,41.0,33.0,9.0,57.0,304.0,28.0,64.0,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,24.0,,69.0,3531.0,392.6735188891561,9.0,3330.0,311.0,2.0,45.0,74,8.0,7.564214440483373,8.0,8.058262907272029,PC,2
1211,1254,2022,3,4,1989.0,6.51,14.04,56.0,73.0,43.0,92.1,55.0,0.001,0.24,56.61,70.86870317179512,58.31092601102941,754.0,837.0,6.0046654608463035,505.0,144.0,27.3978533461758,3388.0,169.0,61.51489311706678,5560.0,1026.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,2105.0,208.0,2.0,55.0,69,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,SS,50
1212,1255,2022,3,4,1989.0,5.33,10.67,59.0,73.0,46.0,91.11,62.0,0.028624020087217296,0.2,53.66,70.86870317179512,58.31092601102941,1478.0,1886.0,6.0046654608463035,359.0,130.0,27.3978533461758,3409.0,195.0,61.51489311706678,3948.0,1387.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,133.0,392.6735188891561,1.0,1527.0,187.0,2.0,55.0,69,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,SS,14
1213,1256,2022,3,4,1989.0,1.41,3.15,50.0,47.0,44.0,149.14,61.0,0.028624020087217296,0.16,55.8,70.86870317179512,58.31092601102941,2157.0,10361.0,6.0046654608463035,334.0,176.0,27.3978533461758,3243.0,1296.0,61.51489311706678,803.0,687.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,16.0,392.6735188891561,1.0,1282.0,140.0,2.0,55.0,92,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,SS,12
1214,1257,2022,3,3,1940.0,3.43,6.85,47.0,51.0,47.0,140.91,49.0,0.0035,0.3,52.76,1.0,58.31092601102941,1090.0,4535.0,2.0,168.0,544.0,25.0,926.0,1055.0,61.51489311706678,1329.0,2775.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,18.0,15.0,1.0,3485.0,291.0,2.0,55.0,65,13.5,7.0,7.0,8.058262907272029,AC,97
1215,1258,2022,3,3,1985.0,0.47,0.94,48.0,56.0,41.0,128.73,51.0,0.016,0.26,59.01,12.0,58.31092601102941,606.0,2641.0,6.0046654608463035,120.0,529.0,27.3978533461758,1386.0,831.0,31.0,1520.0,2372.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,9.0,19.0,,11.0,123.0,511.0,17.0,5200.0,291.0,2.0,55.0,65,12.0,3.0,9.0,4.0,AC,8
1216,1259,2022,3,1,1985.0,1.39,2.64,37.0,33.0,41.0,180.84,52.0,0.0725,0.1,59.48,97.0,58.31092601102941,613.62939906637,978.3758490629483,2.0,39.01829500234082,4.0,4.0,12.0,7.0,18.0,30.0,67.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.0,45.0,,18.0,1417.0,2271.0,105.0,970.0,121.0,2.0,55.0,74,9.0,7.564214440483373,9.0,4.0,PC,28
1217,1260,2022,3,1,1986.0,1.46,2.63,30.0,35.0,24.0,174.87,51.0,0.0865,0.09,75.55,84.0,58.31092601102941,613.62939906637,978.3758490629483,6.0,7.0,16.0,27.3978533461758,237.30891516107968,16.0,61.51489311706678,33.0,26.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,8.0,12.0,,37.0,909.0,508.0,24.0,1133.0,118.0,2.0,55.0,74,13.0,4.0,9.0,8.058262907272029,PC,59
1218,1261,2022,2,1,1959.0,10.61,21.39,48.0,35.0,74.0,175.55,51.0,0.0935,0.07,26.1,74.0,58.31092601102941,34.0,17.0,1.0,14.0,40.0,4.0,131.0,179.0,23.0,56.0,180.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,1.0,1.0,,3.0,548.0,81.0,7.0,1495.0,297.0,2.0,55.0,74,8.0,7.564214440483373,8.0,8.058262907272029,PC,62
1219,1262,2022,2,3,1960.0,9.45,21.65,86.0,87.0,91.0,60.92,55.0,0.004,0.11,9.2,74.0,58.31092601102941,613.62939906637,2.0,6.0046654608463035,41.0,151.0,27.3978533461758,28.0,170.0,1.0,28.0,132.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,82.0,28.0,2.0,3970.0,389.0,2.0,55.0,61,11.0,3.0,8.0,8.058262907272029,AC,229
1220,1263,2022,2,3,1954.0,0.92,1.84,65.0,64.0,65.0,111.17,43.0,0.028624020087217296,0.16,35.09,8.0,146.0,101.0,8.0,2.0,341.0,228.0,101.0,3417.0,235.0,61.51489311706678,658.0,538.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,166.0,676.0,3.0,1650.0,268.0,2.0,55.0,65,12.0,4.0,8.0,8.058262907272029,AC,5
1221,1264,2022,2,3,1954.0,1.4,2.79,60.0,55.0,62.0,130.64,45.0,0.028624020087217296,0.16,37.75,7.0,58.31092601102941,95.0,51.0,6.0046654608463035,268.0,347.0,27.3978533461758,2170.0,226.0,18.0,1436.0,1783.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,1374.0,84.0,6.0,1500.0,291.0,2.0,55.0,65,12.0,4.0,8.0,8.058262907272029,AC,28
1222,1265,2022,2,3,1954.0,8.98,17.79,58.0,71.0,46.0,96.89,42.0,0.001,0.2,53.85,70.86870317179512,58.31092601102941,725.0,3985.0,6.0046654608463035,288.0,377.0,27.3978533461758,2610.0,1653.0,61.51489311706678,1937.0,987.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,310.0,29.0,1.0,1411.0,257.0,2.0,55.0,65,12.0,4.0,8.0,8.058262907272029,AC,46
1223,1266,2022,2,3,1950.0,7.98,15.97,93.0,83.0,79.44217507182603,70.05,50.4401533018868,0.028624020087217296,0.1301202743446321,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,1053.0,261.0,2.0,55.0,65,14.0,7.0,7.0,8.058262907272029,AC,24
1224,1267,2022,2,4,1968.0,7.01,14.38,62.0,71.0,69.0,95.86,53.0,0.028624020087217296,0.34,31.13,3.0,58.31092601102941,21.0,421.0,2.0,64.0,368.0,4.0,27.0,142.0,3.0,644.0,3837.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,4050.0,1833.0,2.0,65.0,69,16.0,16.0,9.186688249960618,6.0,AC,130
1225,1268,2022,2,4,1999.0,6.84,14.33,65.0,68.0,75.0,101.85,54.0,0.028624020087217296,0.28,25.49,70.86870317179512,58.31092601102941,1.0,53.0,6.0046654608463035,83.0,380.0,27.3978533461758,191.0,1160.0,61.51489311706678,62.0,1723.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,129.0,392.6735188891561,13.521466712279867,4016.0,1566.0,2.0,65.0,69,12.5,13.0,9.186688249960618,8.058262907272029,AC,80
1226,1269,2022,2,1,1997.0,8.48,17.43,60.0,61.0,54.0,117.51,55.0,0.034,0.11,46.22,95.0,58.31092601102941,613.62939906637,12.0,2.0,2.0,4.0,41.0,8.0,27.0,705.0,52.0,115.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,8.0,4.0,,4.0,512.0,456.0,21.0,4487.0,1718.0,2.0,65.0,74,11.0,7.564214440483373,11.0,10.0,AC,169
1227,1270,2022,2,3,1968.0,1.72,3.44,91.0,77.0,79.44217507182603,82.39,59.0,0.028624020087217296,0.1301202743446321,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,4978.0,1690.0,2.0,55.0,65,15.0,5.0,10.0,8.058262907272029,AC,129
1228,1275,2022,2,1,1982.0,0.74,1.76,49.0,34.0,56.0,177.89,52.0,0.041,0.14,44.08,40.0,58.31092601102941,613.62939906637,978.3758490629483,51.0,17.0,17.0,27.0,237.30891516107968,26.0,24.0,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,2608.0,1982.0,60.0,9737.0,3461.0,2.0,55.0,74,10.0,7.564214440483373,10.0,8.058262907272029,PC,53
1229,1276,2022,2,3,1993.0,6.01,12.49,65.0,66.0,58.0,107.32,54.0,0.003,0.1,42.05,28.0,58.31092601102941,613.62939906637,12.0,6.0046654608463035,27.0,540.0,27.3978533461758,460.0,2442.0,61.51489311706678,126.0,4123.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,1.0,,2.0,924.8565434619634,11.0,13.521466712279867,3375.0,759.0,2.0,65.0,65,14.5,4.0,11.0,10.0,AC,331
